t,n_sat,dop,sigma_pos,dt_upd
78.4,9.74511407163545,2.0651872606005,1.8651872606005,0.377424666941012
78.6,9.74223108696656,2.06677290216839,1.86677290216839,0.377749002716262
78.8,9.73943073675905,2.06831309478252,1.86831309478252,0.378064042114606
79,9.73671390666544,2.06980735133401,1.86980735133401,0.378369685500138
79.2,9.73408145802747,2.07125519808489,1.87125519808489,0.378665835971909
79.4,9.73153422759563,2.0726561748224,1.87265617482241,0.378952399395492
79.6,9.72907302725621,2.07400983500909,1.87400983500909,0.379229284433677
79.8,9.72669864376614,2.07531574592862,1.87531574592862,0.379496402576309
80,9.72441183849559,2.07657348882743,1.87657348882743,0.379753668169246
80.2,9.72221334717842,2.07778265905187,1.87778265905187,0.380000998442428
80.4,9.72010387967065,2.07894286618114,1.87894286618114,0.380238313537052
80.6,9.71808411971695,2.08005373415568,1.88005373415568,0.380465536531843
80.8,9.71615472472522,2.08111490140113,1.88111490140113,0.380682593468413
81,9.71431632554941,2.08212602094782,1.88212602094782,0.380889413375691
81.2,9.71256952628059,2.08308676054568,1.88308676054568,0.381085928293434
81.4,9.71091490404634,2.08399680277451,1.88399680277451,0.381272073294786
81.6,9.7093530088186,2.08485584514977,1.88485584514977,0.381447786507908
81.8,9.70788436322987,2.08566360022357,1.88566360022357,0.38161300913664
82,9.70650946239812,2.08641979568103,1.88641979568103,0.381767685480211
82.2,9.70522877376012,2.08712417443194,1.88712417443194,0.381911762951987
82.4,9.70404273691349,2.08777649469758,1.88777649469758,0.382045192097232
82.6,9.70295176346748,2.08837653009289,1.88837653009289,0.382167926609909
82.8,9.7019562369024,2.08892406970368,1.88892406970368,0.38227992334848
83,9.70105651243797,2.08941891815912,1.88941891815912,0.382381142350729
83.2,9.70025291691038,2.08986089569929,1.88986089569929,0.382471546847582
83.4,9.69954574865838,2.09024983823789,1.89024983823789,0.382551103275932
83.6,9.69893527741813,2.09058559742003,1.89058559742003,0.382619781290461
83.8,9.69842174422713,2.09086804067508,1.89086804067508,0.382677553774448
84,9.69800536133709,2.0910970512646,1.8910970512646,0.382724396849577
84.2,9.69768631213586,2.09127252832528,1.89127252832528,0.382760289884715
84.4,9.69746475107833,2.09139438690692,1.89139438690692,0.382785215503687
84.6,9.69734080362649,2.09146255800543,1.89146255800543,0.38279915959202
84.8,9.69731456619853,2.09147698859081,1.89147698859081,0.382802111302666
85,9.69738610612707,2.09143764163011,1.89143764163011,0.382794063060704
85.2,9.69755546162656,2.09134449610539,1.89134449610539,0.382775010567012
85.4,9.6978226417697,2.09119754702666,1.89119754702666,0.382744952800908
85.6,9.69818762647319,2.09099680543974,1.89099680543974,0.382703892021766
85.8,9.69865036649248,2.09074229842914,1.89074229842914,0.382651833769596
86,9.69921078342573,2.09043406911585,1.89043406911585,0.382588786864605
86.2,9.69986876972702,2.09007217665014,1.89007217665014,0.382514763405711
86.4,9.70062418872856,2.08965669619929,1.88965669619929,0.382429778768037
86.6,9.70147687467221,2.08918771893028,1.88918771893028,0.382333851599376
86.8,9.70242663275004,2.08866535198748,1.88866535198748,0.38222700381562
87,9.70347323915408,2.08808971846525,1.88808971846525,0.382109260595166
87.2,9.70461644113518,2.08746095737565,1.88746095737565,0.381980650372292
87.4,9.70585595707097,2.08677922361097,1.88677922361097,0.381841204829516
87.6,9.7071914765429,2.08604468790141,1.88604468790141,0.381690958888924
87.8,9.70862266042236,2.0852575367677,1.8852575367677,0.381529950702484
88,9.71014914096585,2.08441797246878,1.88441797246878,0.381358221641342
88.2,9.71177052191908,2.0835262129445,1.8835262129445,0.381175816284103
88.4,9.71348637863018,2.0825824917534,1.8825824917534,0.380982782404105
88.6,9.71529625817168,2.08158705800557,1.88158705800557,0.380779170955686
88.8,9.71719967947159,2.08054017629062,1.88054017629062,0.380565036059446
89,9.71919613345316,2.07944212660076,1.87944212660076,0.380340434986519
89.2,9.72128508318359,2.07829320424902,1.87829320424902,0.380105428141846
89.4,9.72346596403144,2.07709371978271,1.87709371978271,0.379860079046462
89.6,9.72573818383283,2.07584399889195,1.87584399889195,0.379604454318807
89.8,9.72810112306622,2.07454438231358,1.87454438231358,0.379338623655051
90,9.73055413503592,2.07319522573025,1.87319522573025,0.379062659808459
90.2,9.73309654606409,2.07179689966475,1.87179689966475,0.37877663856779
90.4,9.73572765569125,2.07034978936981,1.87034978936981,0.378480638734734
90.6,9.73844673688526,2.06885429471311,1.86885429471311,0.378174742100409
90.8,9.74125303625861,2.06731083005777,1.86731083005777,0.377859033420907
91,9.7441457742941,2.06571982413825,1.86571982413825,0.377533600391914
91.2,9.7471241455787,2.06408171993171,1.86408171993171,0.377198533622396
91.4,9.75018731904557,2.06239697452494,1.86239697452494,0.376853926607374
91.6,9.75333443822416,2.06066605897671,1.86066605897671,0.376499875699782
91.8,9.75656462149836,2.0588894581759,1.8588894581759,0.376136480081435
92,9.75987696237252,2.05706767069512,1.85706767069512,0.375763841733092
92.2,9.76327052974532,2.05520120864007,1.85520120864007,0.375382065403651
92.4,9.76674436819144,2.05329059749471,1.85329059749471,0.374991258578463
92.6,9.7702974982508,2.05133637596206,1.85133637596206,0.374591531446785
92.8,9.77392891672546,2.049339095801,1.849339095801,0.374182996868386
93,9.77763759698395,2.04729932165883,1.84729932165883,0.373765770339306
93.2,9.78142248927297,2.04521763089987,1.84521763089987,0.373339969956791
93.4,9.78528252103645,2.04309461342995,1.84309461342995,0.372905716383399
93.6,9.78921659724166,2.04093087151708,1.84093087151708,0.372463132810313
93.8,9.79322360071252,2.03872701960811,1.83872701960811,0.372012344919841
94,9.7973023924698,2.03648368414161,1.83648368414161,0.371553480847148
94.2,9.80145181207819,2.03420150335699,1.83420150335699,0.371086671141203
94.4,9.80567067800021,2.03188112709988,1.83188112709988,0.370612048724976
94.6,9.8099577879566,2.02952321662387,1.82952321662387,0.370129748854882
94.8,9.81431191929339,2.02712844438863,1.82712844438863,0.369639909079493
95,9.81873182935527,2.0246974938546,1.8246974938546,0.369142669197533
95.2,9.82321625586528,2.0222310592741,1.8222310592741,0.368638171215156
95.4,9.82776391731072,2.0197298454791,1.8197298454791,0.368126559302544
95.6,9.832373513335,2.01719456766575,1.81719456766575,0.367607979749812
95.8,9.8370437251355,2.01462595117547,1.81462595117547,0.367082580922256
96,9.84177321586717,2.01202473127306,1.81202473127306,0.366550513214944
96.2,9.8465606310518,2.00939165292151,1.80939165292151,0.366011929006672
96.4,9.85140459899286,2.00672747055393,1.80672747055393,0.365466982613303
96.6,9.85630373119567,2.00403294784238,1.80403294784238,0.364915830240487
96.8,9.86125662279292,2.00130885746389,1.80130885746389,0.364358629935796
97,9.86626185297524,1.99855598086362,1.79855598086362,0.363795541540286
97.2,9.87131798542679,1.99577510801527,1.79577510801527,0.363226726639486
97.4,9.87642356876575,1.99296703717884,1.79296703717884,0.362652348513853
97.6,9.88157713698946,1.9901325746558,1.7901325746558,0.362072572088686
97.8,9.88677720992412,1.98727253454173,1.78727253454173,0.361487563883536
98,9.89202229367901,1.98438773847654,1.78438773847654,0.360897491961111
98.2,9.89731088110488,1.98147901539232,1.78147901539232,0.360302525875701
98.4,9.90264145225653,1.97854720125891,1.77854720125891,0.359702836621141
98.6,9.90801247485938,1.97559313882734,1.77559313882734,0.359098596578319
98.8,9.91342240477988,1.97261767737106,1.77261767737106,0.358489979462263
99,9.91886968649956,1.96962167242524,1.76962167242524,0.3578771602688
99.2,9.92435275359265,1.96660598552404,1.76660598552404,0.357260315220827
99.4,9.92987002920712,1.96357148393608,1.76357148393608,0.356639621714199
99.6,9.93541992654888,1.96051904039812,1.76051904039812,0.356015258263251
99.8,9.94100084936907,1.95744953284701,1.75744953284701,0.355387404445979
100,9.94661119245433,1.95436384415012,1.75436384415012,0.354756240848888
100.2,9.95224934211972,1.95126286183415,1.75126286183415,0.354121949011531
100.4,9.95791367670437,1.9481474778126,1.7481474778126,0.353484711370758
100.6,9.96360256706947,1.94501858811179,1.74501858811179,0.352844711204685
100.8,9.96931437709859,1.94187709259578,1.74187709259578,0.352202132576409
101,9.97504746420015,1.93872389468992,1.73872389468992,0.351557160277483
101.2,9.9808001798118,1.93555990110351,1.73555990110351,0.350909979771172
101.4,9.98657086990666,1.93238602155134,1.73238602155134,0.350260777135501
101.6,9.99235787550114,1.92920316847437,1.72920316847437,0.349609739006122
101.8,9.99815953316431,1.92601225675963,1.72601225675963,0.348957052519015
102,10.0039741755285,1.92281420345931,1.72281420345931,0.348302905253041
102.2,10.0098001318012,1.91960992750932,1.71960992750932,0.347647485172361
102.4,10.0156357282778,1.9164003494472,1.7164003494472,0.346990980568746
102.6,10.0214792888551,1.91318639112969,1.71318639112969,0.346333580003801
102.8,10.0273291355458,1.90996897544982,1.70996897544982,0.3456754722511
103,10.0331835889931,1.9067490260538,1.7067490260538,0.345016846238278
103.2,10.0390409689859,1.90352746705774,1.70352746705774,0.344357890989083
103.4,10.0448995949742,1.90030522276418,1.70030522276418,0.3436987955654
103.6,10.0507577865841,1.89708321737875,1.69708321737875,0.343039749009289
103.8,10.0566138641331,1.8938623747268,1.6938623747268,0.342380940285028
104,10.0624661491449,1.89064361797032,1.69064361797032,0.341722558221202
104.2,10.0683129648636,1.887427869325,1.687427869325,0.341064791452841
104.4,10.0741526367677,1.88421604977778,1.68421604977778,0.340407828363637
104.6,10.0799834930823,1.88100907880476,1.68100907880476,0.339751857028246
104.8,10.0858038652915,1.87780787408968,1.67780787408968,0.339097065154708
105,10.091612088649,1.87461335124307,1.67461335124307,0.338443640026992
105.2,10.0974065026872,1.87142642352203,1.67142642352203,0.337791768447688
105.4,10.1031854517257,1.86824800155089,1.66824800155089,0.337141636680863
105.6,10.1089472853768,1.86507899304275,1.66507899304275,0.336493430395109
105.8,10.1146903590508,1.86192030252203,1.66192030252203,0.33584733460678
106,10.1204130344581,1.85877283104803,1.65877283104803,0.33520353362346
106.2,10.1261136801097,1.85563747593969,1.65563747593969,0.334562210987664
106.4,10.1317906718151,1.85251513050167,1.65251513050167,0.333923549420796
106.6,10.1374423931789,1.84940668375163,1.64940668375163,0.333287730767378
106.8,10.1430672360926,1.84631302014905,1.64631302014905,0.332654935939579
107,10.1486636012263,1.84323501932553,1.64323501932553,0.33202534486204
107.2,10.1542298985152,1.84017355581665,1.64017355581665,0.331399136417042
107.4,10.1597645476444,1.83712949879556,1.63712949879556,0.330776488390002
107.6,10.1652659785303,1.83410371180834,1.63410371180834,0.330157577415341
107.8,10.1707326317979,1.83109705251114,1.63109705251114,0.329542578922732
108,10.1761629592557,1.82811037240937,1.62811037240937,0.328931667083735
108.2,10.1815554243658,1.82514451659883,1.62514451659883,0.328325014758851
108.4,10.186908502711,1.82220032350893,1.62220032350893,0.327722793445009
108.6,10.1922206824579,1.81927862464817,1.61927862464817,0.32712517322349
108.8,10.1974904648149,1.81638024435181,1.6163802443518,0.326532322708324
109,10.2027163644875,1.81350599953188,1.61350599953188,0.325944408995158
109.2,10.2078969101278,1.81065669942974,1.61065669942974,0.325361597610628
109.4,10.2130306447802,1.80783314537091,1.60783314537091,0.324784052462231
109.6,10.2181161263223,1.80503613052274,1.60503613052274,0.324211935788741
109.8,10.2231519279009,1.80226643965452,1.60226643965452,0.323645408111151
110,10.2281366383628,1.79952484890047,1.59952484890047,0.323084628184186
110.2,10.233068862681,1.79681212552544,1.59681212552544,0.322529752948385
110.4,10.2379472223753,1.79412902769356,1.59412902769356,0.321980937482774
110.6,10.2427703559276,1.7914763042398,1.5914763042398,0.321438334958141
110.8,10.2475369191917,1.78885469444457,1.58885469444457,0.320902096590934
111,10.2522455857974,1.78626492781142,1.58626492781142,0.320372371597791
111.2,10.2568950475492,1.78370772384794,1.58370772384794,0.319849307150714
111.4,10.2614840148185,1.7811837918498,1.5811837918498,0.319333048332913
111.6,10.2660112169305,1.77869383068823,1.57869383068823,0.31882373809532
111.8,10.270475402544,1.77623852860077,1.57623852860077,0.318321517213795
112,10.2748753400264,1.7738185629855,1.5738185629855,0.317826524247033
112.2,10.2792098178205,1.77143460019873,1.57143460019873,0.317338895495195
112.4,10.2834776448066,1.76908729535636,1.56908729535636,0.316858764959256
112.6,10.2876776506568,1.76677729213876,1.56677729213876,0.31638626430111
112.8,10.291808686183,1.76450522259936,1.56450522259936,0.315921522804416
113,10.295869623678,1.76227170697708,1.56227170697708,0.315464667336221
113.2,10.2998593572502,1.76007735351241,1.56007735351241,0.315015822309357
113.4,10.3037768031499,1.75792275826755,1.55792275826755,0.314575109645635
113.6,10.3076209000904,1.75580850495027,1.55580850495027,0.314142648739827
113.8,10.3113906095601,1.75373516474193,1.55373516474193,0.313718556424485
114,10.3150849161284,1.7517032961294,1.5517032961294,0.313302946935559
114.2,10.3187028277434,1.74971344474115,1.54971344474115,0.312895931878872
114.4,10.3222433760229,1.74776614318742,1.54776614318742,0.312497620197426
114.6,10.3257056165371,1.74586191090458,1.54586191090458,0.312108118139573
114.8,10.329088629084,1.74400125400377,1.54400125400377,0.311727529228045
115,10.3323915179568,1.74218466512379,1.54218466512379,0.311355954229866
115.2,10.3356134122032,1.74041262328826,1.54041262328826,0.310993491127144
115.4,10.3387534658777,1.73868559376727,1.53868559376727,0.310640235088759
115.6,10.3418108582849,1.73700402794332,1.53700402794332,0.310296278442952
115.8,10.3447847942149,1.73536836318182,1.53536836318182,0.309961710650827
116,10.3476745041709,1.73377902270598,1.53377902270598,0.309636618280769
116.2,10.3504792445885,1.73223641547631,1.53223641547631,0.309321084983792
116.4,10.3531982980461,1.73074093607467,1.53074093607467,0.309015191469818
116.6,10.3558309734675,1.72929296459287,1.52929296459287,0.308719015484905
116.8,10.3583766063164,1.727892866526,1.527892866526,0.30843263178941
117,10.3608345587811,1.72654099267037,1.52654099267037,0.308156112137121
117.2,10.3632042199525,1.72523767902612,1.52523767902612,0.307889525255343
117.4,10.3654850059915,1.72398324670466,1.52398324670466,0.307632936825953
117.6,10.3676763602895,1.72277800184076,1.52277800184076,0.307386409467428
117.8,10.3697777536191,1.72162223550948,1.52162223550948,0.307150002717849
118,10.3717886842765,1.72051622364793,1.52051622364793,0.306923773018895
118.2,10.373708678215,1.71946022698177,1.51946022698177,0.306707773700817
118.4,10.3755372891697,1.71845449095667,1.51845449095667,0.30650205496841
118.6,10.3772740987735,1.71749924567456,1.51749924567456,0.306306663887978
118.8,10.378918716664,1.71659470583481,1.51659470583481,0.306121644375302
119,10.3804707805812,1.71574107068033,1.51574107068033,0.305947037184612
119.2,10.3812934717926,1.71528859051405,1.51528859051405,0.305854484423329
119.4,10.3820854024566,1.71485302864888,1.51485302864888,0.305765392223635
119.6,10.3828464776968,1.71443443726676,1.51443443726676,0.30567977125911
119.8,10.3835766082653,1.7140328654541,1.5140328654541,0.305597631570156
120,10.3842757105575,1.71364835919338,1.51364835919338,0.305518982562283
